"","Entity","Year","Daily_Sales_per_Adult","Percent_of_GDP"
"1451","Hungary",1927,1,NA
"1452","Hungary",1928,1,NA
"1453","Hungary",1929,1,NA
"1454","Hungary",1930,0.899999976,NA
"1455","Hungary",1931,0.800000012,NA
"1456","Hungary",1932,0.800000012,NA
"1457","Hungary",1933,0.800000012,NA
"1458","Hungary",1934,0.800000012,NA
"1459","Hungary",1940,2.700000048,NA
"1460","Hungary",1951,3.099999905,NA
"1461","Hungary",1952,4,NA
"1462","Hungary",1953,4,NA
"1463","Hungary",1954,4.400000095,NA
"1464","Hungary",1955,4.699999809,NA
"1465","Hungary",1956,5,NA
"1466","Hungary",1957,5.5,NA
"1467","Hungary",1958,5.199999809,NA
"1468","Hungary",1959,5.599999905,NA
"1469","Hungary",1960,5.800000191,NA
"1470","Hungary",1961,6.099999905,NA
"1471","Hungary",1962,6,NA
"1472","Hungary",1963,5.699999809,NA
"1473","Hungary",1964,5.800000191,NA
"1474","Hungary",1965,6.5,NA
"1475","Hungary",1966,7.199999809,NA
"1476","Hungary",1967,7.199999809,NA
"1477","Hungary",1968,7.5,NA
"1478","Hungary",1969,7,NA
"1479","Hungary",1970,7.5,NA
"1480","Hungary",1971,8,NA
"1481","Hungary",1972,8.600000381,NA
"1482","Hungary",1973,7.699999809,NA
"1483","Hungary",1974,7.699999809,NA
"1484","Hungary",1975,8.399999619,NA
"1485","Hungary",1976,8.600000381,NA
"1486","Hungary",1977,8.399999619,NA
"1487","Hungary",1978,8.300000191,NA
"1488","Hungary",1979,8.5,NA
"1489","Hungary",1980,9.399999619,NA
"1490","Hungary",1981,9.199999809,NA
"1491","Hungary",1982,8.699999809,NA
"1492","Hungary",1983,8.199999809,NA
"1493","Hungary",1984,9,NA
"1494","Hungary",1985,8.899999619,NA
"1495","Hungary",1986,8.899999619,NA
"1496","Hungary",1987,8.899999619,NA
"1497","Hungary",1988,8.699999809,NA
"1498","Hungary",1989,8.899999619,NA
"1499","Hungary",1990,9.399999619,NA
"1500","Hungary",1991,8.699999809,NA
"1501","Hungary",1992,8.5,NA
"1502","Hungary",1993,9,NA
"1503","Hungary",1994,9.300000191,NA
"1504","Hungary",1995,9,NA
"1505","Hungary",1996,6.900000095,NA
"1506","Hungary",1997,7.199999809,NA
"1507","Hungary",1998,7.199999809,NA
"1508","Hungary",1999,7.5,NA
"1509","Hungary",2000,7,NA
"1510","Hungary",2001,6.800000191,NA
"1511","Hungary",2002,6.5,NA
"1512","Hungary",2003,6.400000095,NA
"1513","Hungary",2004,5.300000191,NA
"1514","Hungary",2005,5.199999809,NA
"1515","Hungary",2006,6.800000191,NA
"1516","Hungary",2007,6.599999905,NA
"1517","Hungary",2008,6.5,NA
"1518","Hungary",2009,6.199999809,NA
"1519","Hungary",2010,6.099999905,2.24
"1520","Hungary",2011,5.900000095,NA
"1521","Hungary",2012,3.299999952,2.61
"1522","Hungary",2014,NA,3.02
"1523","Hungary",2016,NA,3.15
"1524","Hungary",2018,NA,2.85
"1525","Hungary",2020,NA,3.2
"1526","Iceland",1932,1.399999976,NA
"1527","Iceland",1933,1.700000048,NA
"1528","Iceland",1934,1.899999976,NA
"1529","Iceland",1935,1.399999976,NA
"1530","Iceland",1936,1.100000024,NA
"1531","Iceland",1937,1.200000048,NA
"1532","Iceland",1938,1.299999952,NA
"1533","Iceland",1939,0.899999976,NA
"1534","Iceland",1940,1.700000048,NA
"1535","Iceland",1941,2.099999905,NA
"1536","Iceland",1942,2.400000095,NA
"1537","Iceland",1943,2.200000048,NA
"1538","Iceland",1944,2.400000095,NA
"1539","Iceland",1945,3.400000095,NA
"1540","Iceland",1946,4.900000095,NA
"1541","Iceland",1947,4.5,NA
"1542","Iceland",1948,4.5,NA
"1543","Iceland",1949,4,NA
"1544","Iceland",1950,4.099999905,NA
"1545","Iceland",1951,3.799999952,NA
"1546","Iceland",1952,3.799999952,NA
"1547","Iceland",1953,4.300000191,NA
"1548","Iceland",1954,3.799999952,NA
"1549","Iceland",1955,3.900000095,NA
"1550","Iceland",1956,4.400000095,NA
"1551","Iceland",1957,5,NA
"1552","Iceland",1958,4.900000095,NA
"1553","Iceland",1959,4.800000191,NA
"1554","Iceland",1960,4.699999809,NA
"1555","Iceland",1961,5.099999905,NA
"1556","Iceland",1962,5.300000191,NA
"1557","Iceland",1963,5.5,NA
"1558","Iceland",1964,4.5,NA
"1559","Iceland",1965,5.099999905,NA
"1560","Iceland",1966,5.5,NA
"1561","Iceland",1967,5.599999905,NA
"1562","Iceland",1968,5.099999905,NA
"1563","Iceland",1969,4.5,NA
"1564","Iceland",1970,5.099999905,NA
"1565","Iceland",1971,5,NA
"1566","Iceland",1972,5.599999905,NA
"1567","Iceland",1973,5.599999905,NA
"1568","Iceland",1974,6.300000191,NA
"1569","Iceland",1975,6,NA
"1570","Iceland",1976,6.199999809,NA
"1571","Iceland",1977,5.800000191,NA
"1572","Iceland",1978,6,NA
"1573","Iceland",1979,6.300000191,NA
"1574","Iceland",1980,6.300000191,NA
"1575","Iceland",1981,6.599999905,NA
"1576","Iceland",1982,6.699999809,NA
"1577","Iceland",1983,6.900000095,NA
"1578","Iceland",1984,7,NA
"1579","Iceland",1985,6.699999809,NA
"1580","Iceland",1986,6.5,NA
"1581","Iceland",1987,6.599999905,NA
"1582","Iceland",1988,6.300000191,NA
"1583","Iceland",1989,6,NA
"1584","Iceland",1990,5.900000095,NA
"1585","Iceland",1991,5.900000095,NA
"1586","Iceland",1992,5.599999905,NA
"1587","Iceland",1993,5.300000191,NA
"1588","Iceland",1994,5.199999809,NA
"1589","Iceland",1995,5,NA
"1590","Iceland",1996,5,NA
"1591","Iceland",1997,4.800000191,NA
"1592","Iceland",1998,4.599999905,NA
"1593","Iceland",1999,4.699999809,NA
"1594","Iceland",2000,4.5,NA
"1595","Iceland",2001,4.300000191,NA
"1596","Iceland",2002,4.199999809,NA
"1597","Iceland",2003,3.900000095,NA
"1598","Iceland",2004,3.799999952,NA
"1599","Iceland",2005,3.700000048,NA
"1600","Iceland",2006,3.599999905,NA
"1601","Iceland",2007,3.599999905,NA
"1602","Iceland",2008,3.5,NA
"1603","Iceland",2009,3.299999952,NA
"1604","Iceland",2010,2.900000095,1.71
"1605","Iceland",2011,2.799999952,NA
"1606","Iceland",2012,2.700000048,1.73
"1607","Iceland",2013,2.299999952,NA
"1608","Iceland",2014,2.299999952,1.91
"1609","Iceland",2015,2.200000048,NA
"1610","Iceland",2016,NA,1.7
"1611","Iceland",2018,NA,1.7
"1612","Iceland",2020,NA,1.86
"1613","India",2010,NA,11.1
"1614","India",2012,NA,12.47
"1615","India",2014,NA,14.34
"1616","India",2016,NA,13.6
"1617","India",2018,NA,13.55
"1618","India",2020,NA,13.78
"1619","Indonesia",2010,NA,4.54
"1620","Indonesia",2012,NA,4.75
"1621","Indonesia",2014,NA,4.37
"1622","Indonesia",2016,NA,4.52
"1623","Indonesia",2018,NA,5.25
"1624","Indonesia",2020,NA,5.19
"1625","Iran",2010,NA,0.7
"1626","Iran",2012,NA,1.25
"1627","Iran",2014,NA,1.05
"1628","Iran",2016,NA,1.14
"1629","Iran",2018,NA,2.03
"1630","Iran",2020,NA,5.02
"1631","Iraq",2010,NA,0.96
"1632","Iraq",2012,NA,0.64
"1633","Iraq",2014,NA,0.64
"1634","Iraq",2016,NA,0.87
"1635","Iraq",2018,NA,0.71
"1636","Iraq",2020,NA,0.95
"1637","Ireland",1920,2,NA
"1638","Ireland",1921,2,NA
"1639","Ireland",1922,2,NA
"1640","Ireland",1923,2,NA
"1641","Ireland",1924,2.099999905,NA
"1642","Ireland",1925,2.200000048,NA
"1643","Ireland",1926,2.299999952,NA
"1644","Ireland",1927,2.400000095,NA
"1645","Ireland",1928,2.599999905,NA
"1646","Ireland",1929,2.700000048,NA
"1647","Ireland",1930,2.900000095,NA
"1648","Ireland",1931,3.099999905,NA
"1649","Ireland",1932,3,NA
"1650","Ireland",1933,3.099999905,NA
"1651","Ireland",1934,3.400000095,NA
"1652","Ireland",1935,3.400000095,NA
"1653","Ireland",1936,3.5,NA
"1654","Ireland",1937,3.700000048,NA
"1655","Ireland",1938,4,NA
"1656","Ireland",1939,4.199999809,NA
"1657","Ireland",1940,4.199999809,NA
"1658","Ireland",1941,3.700000048,NA
"1659","Ireland",1942,3.700000048,NA
"1660","Ireland",1943,4.300000191,NA
"1661","Ireland",1944,4.599999905,NA
"1662","Ireland",1945,4.300000191,NA
"1663","Ireland",1946,5.5,NA
"1664","Ireland",1947,5.699999809,NA
"1665","Ireland",1948,6,NA
"1666","Ireland",1949,6.599999905,NA
"1667","Ireland",1950,7,NA
"1668","Ireland",1951,7.900000095,NA
"1669","Ireland",1952,7.400000095,NA
"1670","Ireland",1953,7.199999809,NA
"1671","Ireland",1954,7,NA
"1672","Ireland",1955,7.400000095,NA
"1673","Ireland",1956,6.900000095,NA
"1674","Ireland",1957,6.699999809,NA
"1675","Ireland",1958,6.699999809,NA
"1676","Ireland",1959,7,NA
"1677","Ireland",1960,7.300000191,NA
"1678","Ireland",1961,7.599999905,NA
"1679","Ireland",1962,7.5,NA
"1680","Ireland",1963,7.900000095,NA
"1681","Ireland",1964,7.599999905,NA
"1682","Ireland",1965,7.5,NA
"1683","Ireland",1966,7.699999809,NA
"1684","Ireland",1967,7.800000191,NA
"1685","Ireland",1968,7.900000095,NA
"1686","Ireland",1969,8.199999809,NA
"1687","Ireland",1970,8.300000191,NA
"1688","Ireland",1971,8.300000191,NA
"1689","Ireland",1972,8.699999809,NA
"1690","Ireland",1973,9.199999809,NA
"1691","Ireland",1974,9.800000191,NA
"1692","Ireland",1975,9.699999809,NA
"1693","Ireland",1976,9.300000191,NA
"1694","Ireland",1977,8.899999619,NA
"1695","Ireland",1978,9.300000191,NA
"1696","Ireland",1979,9,NA
"1697","Ireland",1980,8.800000191,NA
"1698","Ireland",1981,8.399999619,NA
"1699","Ireland",1982,7.800000191,NA
"1700","Ireland",1983,7.400000095,NA
"1701","Ireland",1984,7.099999905,NA
"1702","Ireland",1985,6.900000095,NA
"1703","Ireland",1986,6.5,NA
"1704","Ireland",1987,6.199999809,NA
"1705","Ireland",1988,6.099999905,NA
"1706","Ireland",1989,6.199999809,NA
"1707","Ireland",1990,6.300000191,NA
"1708","Ireland",1991,6.699999809,NA
"1709","Ireland",1992,6.400000095,NA
"1710","Ireland",1993,6,NA
"1711","Ireland",1994,6.199999809,NA
"1712","Ireland",1995,6.5,NA
"1713","Ireland",1996,6.099999905,NA
"1714","Ireland",1997,6.199999809,NA
"1715","Ireland",1998,6.199999809,NA
"1716","Ireland",1999,6.599999905,NA
"1717","Ireland",2000,6.400000095,NA
"1718","Ireland",2001,6.199999809,NA
"1719","Ireland",2002,6.300000191,NA
"1720","Ireland",2003,5.599999905,NA
"1721","Ireland",2004,4.699999809,NA
"1722","Ireland",2005,4.699999809,NA
"1723","Ireland",2006,4.599999905,NA
"1724","Ireland",2007,4.400000095,NA
"1725","Ireland",2008,4,NA
"1726","Ireland",2009,3.799999952,NA
"1727","Ireland",2010,3.400000095,2.33
"1728","Ireland",2011,3.5,NA
"1729","Ireland",2012,NA,2.39
"1730","Ireland",2014,NA,2.3
"1731","Ireland",2016,NA,1.91
"1732","Ireland",2018,NA,1.82
"1733","Ireland",2020,NA,1.94
"1734","Israel",1960,5.800000191,NA
"1735","Israel",1961,5.599999905,NA
"1736","Israel",1962,5.599999905,NA
"1737","Israel",1963,5.800000191,NA
"1738","Israel",1964,5.699999809,NA
"1739","Israel",1965,6,NA
"1740","Israel",1966,5.5,NA
"1741","Israel",1967,5.699999809,NA
"1742","Israel",1968,5.800000191,NA
"1743","Israel",1969,6.300000191,NA
"1744","Israel",1970,6.300000191,NA
"1745","Israel",1971,6.199999809,NA
"1746","Israel",1972,6.599999905,NA
"1747","Israel",1973,7.300000191,NA
"1748","Israel",1974,7.599999905,NA
"1749","Israel",1975,6.900000095,NA
"1750","Israel",1976,7,NA
"1751","Israel",1977,6.099999905,NA
"1752","Israel",1978,6.699999809,NA
"1753","Israel",1979,5.900000095,NA
"1754","Israel",1980,6.400000095,NA
"1755","Israel",1981,6.800000191,NA
"1756","Israel",1982,6.800000191,NA
"1757","Israel",1983,7,NA
"1758","Israel",1984,6.900000095,NA
"1759","Israel",1985,6.900000095,NA
"1760","Israel",1986,6.699999809,NA
"1761","Israel",1987,6.800000191,NA
"1762","Israel",1988,6.800000191,NA
"1763","Israel",1989,6.699999809,NA
"1764","Israel",1990,6.400000095,NA
"1765","Israel",1991,6.099999905,NA
"1766","Israel",1992,6.199999809,NA
"1767","Israel",1993,6,NA
"1768","Israel",1994,6,NA
"1769","Israel",1995,6.099999905,NA
"1770","Israel",1996,6,NA
"1771","Israel",1997,5.599999905,NA
"1772","Israel",1998,5,NA
"1773","Israel",1999,5.199999809,NA
"1774","Israel",2000,5,NA
"1775","Israel",2001,5.199999809,NA
"1776","Israel",2002,5,NA
"1777","Israel",2003,4.800000191,NA
"1778","Israel",2004,4.599999905,NA
"1779","Israel",2005,4.400000095,NA
"1780","Israel",2006,4.300000191,NA
"1781","Israel",2007,4.300000191,NA
"1782","Israel",2008,4.300000191,NA
"1783","Israel",2009,4.199999809,NA
"1784","Israel",2010,4.099999905,1.83
"1785","Israel",2011,4.099999905,NA
"1786","Israel",2012,3.900000095,1.83
"1787","Israel",2013,3.5,NA
"1788","Israel",2014,3.299999952,2.22
"1789","Israel",2016,NA,2.49
"1790","Israel",2018,NA,2.4
"1791","Israel",2020,NA,2.36
"1792","Italy",1904,0.200000003,NA
"1793","Italy",1905,0.200000003,NA
"1794","Italy",1909,0.300000012,NA
"1795","Italy",1910,0.300000012,NA
"1796","Italy",1914,0.5,NA
"1797","Italy",1915,0.5,NA
"1798","Italy",1919,0.699999988,NA
"1799","Italy",1920,0.699999988,NA
"1800","Italy",1921,1.100000024,NA
"1801","Italy",1922,1.100000024,NA
"1802","Italy",1923,1.100000024,NA
"1803","Italy",1924,1.100000024,NA
"1804","Italy",1925,1.100000024,NA
"1805","Italy",1926,1.399999976,NA
"1806","Italy",1927,1.399999976,NA
"1807","Italy",1928,1.399999976,NA
"1808","Italy",1929,1.399999976,NA
"1809","Italy",1930,1.399999976,NA
"1810","Italy",1931,1.200000048,NA
"1811","Italy",1932,1.200000048,NA
"1812","Italy",1933,1.200000048,NA
"1813","Italy",1934,1.200000048,NA
"1814","Italy",1935,1.200000048,NA
"1815","Italy",1936,1.5,NA
"1816","Italy",1937,1.5,NA
"1817","Italy",1938,1.5,NA
"1818","Italy",1939,1.5,NA
"1819","Italy",1940,1.5,NA
"1820","Italy",1941,1.799999952,NA
"1821","Italy",1942,1.799999952,NA
"1822","Italy",1943,1.799999952,NA
"1823","Italy",1944,1.799999952,NA
"1824","Italy",1945,1.799999952,NA
"1825","Italy",1946,1.799999952,NA
"1826","Italy",1947,1.799999952,NA
"1827","Italy",1948,1.799999952,NA
"1828","Italy",1949,1.799999952,NA
"1829","Italy",1950,1.799999952,NA
"1830","Italy",1951,2.799999952,NA
"1831","Italy",1952,2.799999952,NA
"1832","Italy",1953,2.799999952,NA
"1833","Italy",1954,2.799999952,NA
"1834","Italy",1955,2.799999952,NA
"1835","Italy",1956,3.200000048,NA
"1836","Italy",1957,3.400000095,NA
"1837","Italy",1958,3.400000095,NA
"1838","Italy",1959,3.5,NA
"1839","Italy",1960,3.599999905,NA
"1840","Italy",1961,3.799999952,NA
"1841","Italy",1962,4,NA
"1842","Italy",1963,4,NA
"1843","Italy",1964,4.099999905,NA
"1844","Italy",1965,4.199999809,NA
"1845","Italy",1966,4.5,NA
"1846","Italy",1967,4.599999905,NA
"1847","Italy",1968,4.699999809,NA
"1848","Italy",1969,4.699999809,NA
"1849","Italy",1970,4.699999809,NA
"1850","Italy",1971,4.699999809,NA
"1851","Italy",1972,4.900000095,NA
"1852","Italy",1973,5.300000191,NA
"1853","Italy",1974,5.699999809,NA
"1854","Italy",1975,5.699999809,NA
"1855","Italy",1976,5.699999809,NA
"1856","Italy",1977,5.699999809,NA
"1857","Italy",1978,5.599999905,NA
"1858","Italy",1979,6,NA
"1859","Italy",1980,6.099999905,NA
"1860","Italy",1981,6.099999905,NA
"1861","Italy",1982,6.199999809,NA
"1862","Italy",1983,6.199999809,NA
"1863","Italy",1984,6.300000191,NA
"1864","Italy",1985,6.300000191,NA
"1865","Italy",1986,6.199999809,NA
"1866","Italy",1987,6,NA
"1867","Italy",1988,5.599999905,NA
"1868","Italy",1989,5.599999905,NA
"1869","Italy",1990,5.199999809,NA
"1870","Italy",1991,5.099999905,NA
"1871","Italy",1992,5,NA
"1872","Italy",1993,5,NA
"1873","Italy",1994,5.099999905,NA
"1874","Italy",1995,5.099999905,NA
"1875","Italy",1996,5,NA
"1876","Italy",1997,5,NA
"1877","Italy",1998,5.099999905,NA
"1878","Italy",1999,5.400000095,NA
"1879","Italy",2000,5.599999905,NA
"1880","Italy",2001,5.699999809,NA
"1881","Italy",2002,5.800000191,NA
"1882","Italy",2003,5.599999905,NA
"1883","Italy",2004,5.400000095,NA
"1884","Italy",2005,5,NA
"1885","Italy",2006,5.099999905,NA
"1886","Italy",2007,5,NA
"1887","Italy",2008,5,NA
"1888","Italy",2009,4.800000191,NA
"1889","Italy",2010,4.699999809,1.37
"1890","Italy",2012,NA,1.85
"1891","Italy",2014,NA,1.87
"1892","Italy",2016,NA,1.86
"1893","Italy",2018,NA,1.88
"1894","Italy",2020,NA,2.2
"1895","Jamaica",2010,NA,13.54
"1896","Jamaica",2012,NA,13.6
"1897","Jamaica",2014,NA,14.12
"1898","Jamaica",2016,NA,15.34
"1899","Jamaica",2018,NA,16.47
"1900","Jamaica",2020,NA,16.46
"1901","Japan",1920,1.600000024,NA
"1902","Japan",1921,1.700000048,NA
"1903","Japan",1922,1.799999952,NA
"1904","Japan",1923,2,NA
"1905","Japan",1924,2.099999905,NA
"1906","Japan",1925,2,NA
"1907","Japan",1926,2,NA
"1908","Japan",1927,2.099999905,NA
"1909","Japan",1928,2.200000048,NA
"1910","Japan",1929,2.200000048,NA
"1911","Japan",1930,2,NA
"1912","Japan",1931,2,NA
"1913","Japan",1932,2.099999905,NA
"1914","Japan",1933,2.200000048,NA
"1915","Japan",1934,2.299999952,NA
"1916","Japan",1935,2.400000095,NA
"1917","Japan",1936,2.400000095,NA
"1918","Japan",1937,2.5,NA
"1919","Japan",1938,2.5,NA
"1920","Japan",1939,2.900000095,NA
"1921","Japan",1940,3.099999905,NA
"1922","Japan",1941,3.099999905,NA
"1923","Japan",1942,3.200000048,NA
"1924","Japan",1943,3.200000048,NA
"1925","Japan",1944,2.700000048,NA
"1926","Japan",1945,0.899999976,NA
"1927","Japan",1946,0.899999976,NA
"1928","Japan",1947,1,NA
"1929","Japan",1948,1.899999976,NA
"1930","Japan",1949,2.799999952,NA
"1931","Japan",1950,3.299999952,NA
"1932","Japan",1951,3.700000048,NA
"1933","Japan",1952,3.900000095,NA
"1934","Japan",1953,4.300000191,NA
"1935","Japan",1954,4.5,NA
"1936","Japan",1955,4.5,NA
"1937","Japan",1956,4.400000095,NA
"1938","Japan",1957,4.5,NA
"1939","Japan",1958,4.599999905,NA
"1940","Japan",1959,4.800000191,NA
"1941","Japan",1960,5.099999905,NA
"1942","Japan",1961,5.599999905,NA
"1943","Japan",1962,5.699999809,NA
"1944","Japan",1963,5.900000095,NA
"1945","Japan",1964,6.199999809,NA
"1946","Japan",1965,6.400000095,NA
"1947","Japan",1966,6.699999809,NA
"1948","Japan",1967,7,NA
"1949","Japan",1968,7,NA
"1950","Japan",1969,7.5,NA
"1951","Japan",1970,7.800000191,NA
"1952","Japan",1971,8.199999809,NA
"1953","Japan",1972,8.600000381,NA
"1954","Japan",1973,8.899999619,NA
"1955","Japan",1974,9.5,NA
"1956","Japan",1975,9.5,NA
"1957","Japan",1976,9.399999619,NA
"1958","Japan",1977,9.699999809,NA
"1959","Japan",1978,9.600000381,NA
"1960","Japan",1979,9.600000381,NA
"1961","Japan",1980,9.399999619,NA
"1962","Japan",1981,9.5,NA
"1963","Japan",1982,9.399999619,NA
"1964","Japan",1983,9.300000191,NA
"1965","Japan",1984,9.199999809,NA
"1966","Japan",1985,9,NA
"1967","Japan",1986,8.800000191,NA
"1968","Japan",1987,8.699999809,NA
"1969","Japan",1988,8.600000381,NA
"1970","Japan",1989,8.600000381,NA
"1971","Japan",1990,8.800000191,NA
"1972","Japan",1991,8.899999619,NA
"1973","Japan",1992,8.800000191,NA
"1974","Japan",1993,8.800000191,NA
"1975","Japan",1994,8.800000191,NA
"1976","Japan",1995,8.800000191,NA
"1977","Japan",1996,9.100000381,NA
"1978","Japan",1997,8.5,NA
"1979","Japan",1998,8.699999809,NA
"1980","Japan",1999,8.5,NA
"1981","Japan",2000,8.300000191,NA
"1982","Japan",2001,8.100000381,NA
"1983","Japan",2002,7.900000095,NA
"1984","Japan",2003,7.599999905,NA
"1985","Japan",2004,7.400000095,NA
"1986","Japan",2005,7.199999809,NA
"1987","Japan",2006,6.800000191,NA
"1988","Japan",2007,6.5,NA
"1989","Japan",2008,6.199999809,NA
"1990","Japan",2009,5.900000095,NA
"1991","Japan",2010,5.300000191,0.77
"1992","Japan",2011,4.900000095,NA
"1993","Japan",2012,4.900000095,1.06
"1994","Japan",2013,4.900000095,NA
"1995","Japan",2014,4.5,1.06
"1996","Japan",2015,4.599999905,NA
"1997","Japan",2016,NA,1.04
"1998","Japan",2018,NA,1.02
"1999","Japan",2020,NA,1.22
"2000","Jordan",2010,NA,3.54
"2001","Jordan",2012,NA,3.91
"2002","Jordan",2014,NA,4.04
"2003","Jordan",2016,NA,4.34
"2004","Jordan",2018,NA,6.5
"2005","Jordan",2020,NA,7.6
"2006","Kazakhstan",1988,5,NA
"2007","Kazakhstan",1989,4.699999809,NA
"2008","Kazakhstan",1990,3.900000095,NA
"2009","Kazakhstan",1991,3.599999905,NA
"2010","Kazakhstan",1992,3.599999905,NA
"2011","Kazakhstan",1993,4.699999809,NA
"2012","Kazakhstan",1994,4.900000095,NA
"2013","Kazakhstan",1995,5.099999905,NA
"2014","Kazakhstan",1996,3.799999952,NA
"2015","Kazakhstan",1997,3.900000095,NA
"2016","Kazakhstan",1998,4.400000095,NA
"2017","Kazakhstan",1999,4.400000095,NA
"2018","Kazakhstan",2000,4.400000095,NA
"2019","Kazakhstan",2010,NA,0.75
"2020","Kazakhstan",2012,NA,0.71
"2021","Kazakhstan",2014,NA,0.92
"2022","Kazakhstan",2016,NA,1.11
"2023","Kazakhstan",2018,NA,1.07
"2024","Kazakhstan",2020,NA,1.22
"2025","Kenya",2010,NA,12.18
"2026","Kenya",2012,NA,8.53
"2027","Kenya",2014,NA,7.85
"2028","Kenya",2016,NA,8.2
"2029","Kenya",2018,NA,6.8
"2030","Kenya",2020,NA,11.43
"2031","Kiribati",2010,NA,38.75
"2032","Kiribati",2012,NA,27.65
"2033","Kiribati",2014,NA,26.17
"2034","Kiribati",2016,NA,27.92
"2035","Kiribati",2018,NA,26.12
"2036","Kiribati",2020,NA,25.21
"2037","Kuwait",2010,NA,0.51
"2038","Kuwait",2012,NA,0.51
"2039","Kuwait",2014,NA,0.65
"2040","Kuwait",2016,NA,0.98
"2041","Kuwait",2018,NA,0.92
"2042","Kuwait",2020,NA,1.27
"2043","Kyrgyzstan",1988,5.300000191,NA
"2044","Kyrgyzstan",1989,4.900000095,NA
"2045","Kyrgyzstan",1990,4.900000095,NA
"2046","Kyrgyzstan",1991,4.900000095,NA
"2047","Kyrgyzstan",1992,5,NA
"2048","Kyrgyzstan",1993,5.800000191,NA
"2049","Kyrgyzstan",1994,4,NA
"2050","Kyrgyzstan",1995,3.900000095,NA
"2051","Kyrgyzstan",1996,3.900000095,NA
"2052","Kyrgyzstan",1997,3.799999952,NA
"2053","Kyrgyzstan",1998,3.799999952,NA
"2054","Kyrgyzstan",2010,NA,5.66
"2055","Kyrgyzstan",2012,NA,4.29
"2056","Kyrgyzstan",2014,NA,5.05
"2057","Kyrgyzstan",2016,NA,6.95
"2058","Kyrgyzstan",2018,NA,7.25
"2059","Kyrgyzstan",2020,NA,9.64
"2060","Laos",2010,NA,5.04
"2061","Laos",2012,NA,4.74
"2062","Laos",2014,NA,4.97
"2063","Laos",2016,NA,3.71
"2064","Laos",2018,NA,3.24
"2065","Laos",2020,NA,2.88
"2066","Latvia",1921,1,NA
"2067","Latvia",1922,1.399999976,NA
"2068","Latvia",1923,1.700000048,NA
"2069","Latvia",1924,1.799999952,NA
"2070","Latvia",1925,1.799999952,NA
"2071","Latvia",1926,1.899999976,NA
"2072","Latvia",1927,1.799999952,NA
"2073","Latvia",1928,1.899999976,NA
"2074","Latvia",1929,2,NA
"2075","Latvia",1930,2,NA
"2076","Latvia",1931,1.899999976,NA
"2077","Latvia",1932,1.600000024,NA
"2078","Latvia",1933,1.600000024,NA
"2079","Latvia",1934,1.700000048,NA
"2080","Latvia",1935,1.700000048,NA
"2081","Latvia",1988,4.400000095,NA
"2082","Latvia",1989,4.300000191,NA
"2083","Latvia",1990,4.199999809,NA
"2084","Latvia",1991,4.400000095,NA
"2085","Latvia",1992,4.400000095,NA
"2086","Latvia",1993,4.5,NA
"2087","Latvia",1994,4.800000191,NA
"2088","Latvia",1995,5.199999809,NA
"2089","Latvia",1996,5.400000095,NA
"2090","Latvia",1997,3.400000095,NA
"2091","Latvia",1998,3.400000095,NA
"2092","Latvia",1999,3.400000095,NA
"2093","Latvia",2000,3.5,NA
"2094","Latvia",2001,4.099999905,NA
"2095","Latvia",2002,3.700000048,NA
"2096","Latvia",2003,3.799999952,NA
"2097","Latvia",2004,5.300000191,NA
"2098","Latvia",2005,6,NA
"2099","Latvia",2006,6.900000095,NA
"2100","Latvia",2007,4.800000191,NA
"2101","Latvia",2008,5.699999809,NA
"2102","Latvia",2009,3.400000095,NA
"2103","Latvia",2010,2.700000048,2.53
"2104","Latvia",2011,3,NA
"2105","Latvia",2012,2.900000095,2.37
"2106","Latvia",2013,3,NA
"2107","Latvia",2014,2.799999952,2.54
"2108","Latvia",2016,NA,2.36
"2109","Latvia",2018,NA,2.33
"2110","Latvia",2020,NA,2.45
"2111","Lebanon",2010,NA,1.92
"2112","Lebanon",2012,NA,2.29
"2113","Lebanon",2014,NA,2.8
"2114","Lebanon",2016,NA,2.83
"2115","Lebanon",2018,NA,0.83
"2116","Lebanon",2020,NA,1.82
"2117","Lesotho",2010,NA,31.35
"2118","Lesotho",2012,NA,29.22
"2119","Lesotho",2014,NA,24.82
"2120","Lesotho",2018,NA,24.53
"2121","Lesotho",2020,NA,27.07
"2122","Liberia",2010,NA,12.53
"2123","Liberia",2012,NA,12.5
"2124","Liberia",2014,NA,9.14
"2125","Liberia",2016,NA,8.31
"2126","Liberia",2018,NA,10.83
"2127","Liberia",2020,NA,21.48
"2128","Libya",2010,NA,0.69
"2129","Libya",2012,NA,0.94
"2130","Libya",2014,NA,6.08
"2131","Libya",2016,NA,4.95
"2132","Libya",2018,NA,2.84
"2133","Libya",2020,NA,7.7
"2134","Lithuania",1988,4.400000095,NA
"2135","Lithuania",1989,4.300000191,NA
"2136","Lithuania",1990,4.199999809,NA
"2137","Lithuania",1991,4.699999809,NA
"2138","Lithuania",1992,4.699999809,NA
"2139","Lithuania",1993,4.699999809,NA
"2140","Lithuania",1994,4.699999809,NA
"2141","Lithuania",1995,4.900000095,NA
"2142","Lithuania",1996,5.099999905,NA
"2143","Lithuania",1997,7,NA
"2144","Lithuania",1998,7,NA
"2145","Lithuania",1999,7,NA
"2146","Lithuania",2000,5.300000191,NA
"2147","Lithuania",2001,5.599999905,NA
"2148","Lithuania",2002,4.699999809,NA
"2149","Lithuania",2003,3.799999952,NA
"2150","Lithuania",2004,3.099999905,NA
